file,label
data\features\mel_spectrograms\real\16256_0.npy,1
data\features\mel_spectrograms\fake\ai_335_1.npy,0
data\features\mel_spectrograms\fake\ai_550_1.npy,0
data\features\mel_spectrograms\fake\ai_392_0.npy,0
data\features\mel_spectrograms\fake\ai_00732_0.npy,0
data\features\mel_spectrograms\fake\ai_00053_1.npy,0
data\features\mel_spectrograms\fake\ai_48_2.npy,0
data\features\mel_spectrograms\fake\ai_884_0.npy,0
data\features\mel_spectrograms\fake\ai_00768_0.npy,0
data\features\mel_spectrograms\fake\ai_112_3.npy,0
data\features\mel_spectrograms\real\human_0394_1.npy,1
data\features\mel_spectrograms\fake\ai_6_4.npy,0
data\features\mel_spectrograms\fake\ai_150_1.npy,0
data\features\mel_spectrograms\fake\ai_00207_1.npy,0
data\features\mel_spectrograms\fake\ai_770_3.npy,0
data\features\mel_spectrograms\fake\ai_349_2.npy,0
data\features\mel_spectrograms\real\15587_1.npy,1
data\features\mel_spectrograms\real\human_0374_1.npy,1
data\features\mel_spectrograms\real\5030_1.npy,1
data\features\mel_spectrograms\real\10192_1.npy,1
data\features\mel_spectrograms\fake\ai_587_2.npy,0
data\features\mel_spectrograms\fake\ai_438_2.npy,0
data\features\mel_spectrograms\fake\ai_00921_1.npy,0
data\features\mel_spectrograms\fake\ai_00281_1.npy,0
data\features\mel_spectrograms\fake\ai_00564_1.npy,0
data\features\mel_spectrograms\fake\ai_00066_1.npy,0
data\features\mel_spectrograms\real\12799_0.npy,1
data\features\mel_spectrograms\fake\ai_00137_0.npy,0
data\features\mel_spectrograms\fake\ai_524_1.npy,0
data\features\mel_spectrograms\fake\ai_549_1.npy,0
data\features\mel_spectrograms\fake\ai_538_1.npy,0
data\features\mel_spectrograms\real\13945_1.npy,1
data\features\mel_spectrograms\fake\ai_304_0.npy,0
data\features\mel_spectrograms\real\7048_0.npy,1
data\features\mel_spectrograms\real\1882_0.npy,1
data\features\mel_spectrograms\real\11474_1.npy,1
data\features\mel_spectrograms\real\2612_0.npy,1
data\features\mel_spectrograms\fake\ai_16_4.npy,0
data\features\mel_spectrograms\real\19318_1.npy,1
data\features\mel_spectrograms\fake\ai_175_2.npy,0
data\features\mel_spectrograms\fake\ai_306_3.npy,0
data\features\mel_spectrograms\fake\ai_844_2.npy,0
data\features\mel_spectrograms\real\human_0464_0.npy,1
data\features\mel_spectrograms\fake\ai_870_3.npy,0
data\features\mel_spectrograms\real\human_0194_0.npy,1
data\features\mel_spectrograms\real\24867_1.npy,1
data\features\mel_spectrograms\real\3002_1.npy,1
data\features\mel_spectrograms\real\19206_0.npy,1
data\features\mel_spectrograms\real\human_0375_1.npy,1
data\features\mel_spectrograms\fake\ai_771_0.npy,0
data\features\mel_spectrograms\real\human_0572_0.npy,1
data\features\mel_spectrograms\fake\ai_138_2.npy,0
data\features\mel_spectrograms\fake\ai_00257_0.npy,0
data\features\mel_spectrograms\fake\ai_00474_1.npy,0
data\features\mel_spectrograms\real\human_0069_1.npy,1
data\features\mel_spectrograms\fake\ai_00625_0.npy,0
data\features\mel_spectrograms\real\939_0.npy,1
data\features\mel_spectrograms\fake\ai_00541_0.npy,0
data\features\mel_spectrograms\fake\ai_723_0.npy,0
data\features\mel_spectrograms\real\human_0869_0.npy,1
data\features\mel_spectrograms\fake\ai_313_0.npy,0
data\features\mel_spectrograms\real\human_0849_0.npy,1
data\features\mel_spectrograms\fake\ai_00401_0.npy,0
data\features\mel_spectrograms\fake\ai_895_1.npy,0
data\features\mel_spectrograms\fake\ai_203_2.npy,0
data\features\mel_spectrograms\fake\ai_00706_1.npy,0
data\features\mel_spectrograms\fake\ai_623_2.npy,0
data\features\mel_spectrograms\real\human_0575_0.npy,1
data\features\mel_spectrograms\fake\ai_00926_1.npy,0
data\features\mel_spectrograms\fake\ai_00729_0.npy,0
data\features\mel_spectrograms\fake\ai_95_3.npy,0
data\features\mel_spectrograms\fake\ai_00346_1.npy,0
data\features\mel_spectrograms\real\human_0115_0.npy,1
data\features\mel_spectrograms\fake\ai_756_1.npy,0
data\features\mel_spectrograms\fake\ai_583_1.npy,0
data\features\mel_spectrograms\fake\ai_52_2.npy,0
data\features\mel_spectrograms\fake\ai_889_2.npy,0
data\features\mel_spectrograms\real\26785_1.npy,1
data\features\mel_spectrograms\fake\ai_122_4.npy,0
data\features\mel_spectrograms\fake\ai_201_3.npy,0
data\features\mel_spectrograms\real\human_0871_0.npy,1
data\features\mel_spectrograms\real\12965_1.npy,1
data\features\mel_spectrograms\fake\ai_00238_0.npy,0
data\features\mel_spectrograms\real\human_0505_0.npy,1
data\features\mel_spectrograms\real\human_0957_1.npy,1
data\features\mel_spectrograms\fake\ai_222_0.npy,0
data\features\mel_spectrograms\fake\ai_729_0.npy,0
data\features\mel_spectrograms\real\6491_0.npy,1
data\features\mel_spectrograms\fake\ai_00868_0.npy,0
data\features\mel_spectrograms\fake\ai_00017_0.npy,0
data\features\mel_spectrograms\real\25034_0.npy,1
data\features\mel_spectrograms\fake\ai_00339_0.npy,0
data\features\mel_spectrograms\real\25124_1.npy,1
data\features\mel_spectrograms\real\13711_0.npy,1
data\features\mel_spectrograms\fake\ai_273_3.npy,0
data\features\mel_spectrograms\fake\ai_73_0.npy,0
data\features\mel_spectrograms\fake\ai_00684_0.npy,0
data\features\mel_spectrograms\real\human_0510_0.npy,1
data\features\mel_spectrograms\fake\ai_00058_1.npy,0
data\features\mel_spectrograms\fake\ai_741_0.npy,0
data\features\mel_spectrograms\fake\ai_00560_0.npy,0
data\features\mel_spectrograms\real\human_0328_2.npy,1
data\features\mel_spectrograms\fake\ai_393_1.npy,0
data\features\mel_spectrograms\fake\ai_01081_0.npy,0
data\features\mel_spectrograms\real\25264_0.npy,1
data\features\mel_spectrograms\fake\ai_354_0.npy,0
data\features\mel_spectrograms\fake\ai_00903_0.npy,0
data\features\mel_spectrograms\fake\ai_33_0.npy,0
data\features\mel_spectrograms\fake\ai_00587_1.npy,0
data\features\mel_spectrograms\fake\ai_47_4.npy,0
data\features\mel_spectrograms\real\9628_1.npy,1
data\features\mel_spectrograms\fake\ai_371_3.npy,0
data\features\mel_spectrograms\fake\ai_943_0.npy,0
data\features\mel_spectrograms\fake\ai_00127_0.npy,0
data\features\mel_spectrograms\real\human_0517_1.npy,1
data\features\mel_spectrograms\fake\ai_00144_0.npy,0
data\features\mel_spectrograms\fake\ai_370_0.npy,0
data\features\mel_spectrograms\real\human_0853_0.npy,1
data\features\mel_spectrograms\fake\ai_00322_2.npy,0
data\features\mel_spectrograms\fake\ai_32_4.npy,0
data\features\mel_spectrograms\real\human_0980_1.npy,1
data\features\mel_spectrograms\fake\ai_835_0.npy,0
data\features\mel_spectrograms\fake\ai_979_1.npy,0
data\features\mel_spectrograms\real\3282_1.npy,1
data\features\mel_spectrograms\real\3622_0.npy,1
data\features\mel_spectrograms\real\human_0745_1.npy,1
data\features\mel_spectrograms\fake\ai_00325_0.npy,0
data\features\mel_spectrograms\fake\ai_36_4.npy,0
data\features\mel_spectrograms\real\182_1.npy,1
data\features\mel_spectrograms\fake\ai_00676_0.npy,0
data\features\mel_spectrograms\fake\ai_426_3.npy,0
data\features\mel_spectrograms\real\human_0496_0.npy,1
data\features\mel_spectrograms\real\26098_1.npy,1
data\features\mel_spectrograms\fake\ai_00117_1.npy,0
data\features\mel_spectrograms\real\human_0476_0.npy,1
data\features\mel_spectrograms\fake\ai_913_2.npy,0
data\features\mel_spectrograms\fake\ai_678_2.npy,0
data\features\mel_spectrograms\real\human_0852_1.npy,1
data\features\mel_spectrograms\fake\ai_109_0.npy,0
data\features\mel_spectrograms\fake\ai_00758_1.npy,0
data\features\mel_spectrograms\fake\ai_00700_0.npy,0
data\features\mel_spectrograms\real\5477_0.npy,1
data\features\mel_spectrograms\fake\ai_975_2.npy,0
data\features\mel_spectrograms\real\18750_1.npy,1
data\features\mel_spectrograms\real\13703_1.npy,1
data\features\mel_spectrograms\real\18863_0.npy,1
data\features\mel_spectrograms\fake\ai_767_2.npy,0
data\features\mel_spectrograms\real\human_0483_1.npy,1
data\features\mel_spectrograms\real\12916_0.npy,1
data\features\mel_spectrograms\fake\ai_00649_0.npy,0
data\features\mel_spectrograms\real\human_0848_0.npy,1
data\features\mel_spectrograms\fake\ai_242_1.npy,0
data\features\mel_spectrograms\real\human_0512_1.npy,1
data\features\mel_spectrograms\real\8444_0.npy,1
data\features\mel_spectrograms\real\11813_1.npy,1
data\features\mel_spectrograms\fake\ai_00442_0.npy,0
data\features\mel_spectrograms\real\13440_1.npy,1
data\features\mel_spectrograms\fake\ai_00714_2.npy,0
data\features\mel_spectrograms\fake\ai_858_0.npy,0
data\features\mel_spectrograms\real\24887_1.npy,1
data\features\mel_spectrograms\real\11452_0.npy,1
data\features\mel_spectrograms\fake\ai_212_3.npy,0
data\features\mel_spectrograms\fake\ai_693_2.npy,0
data\features\mel_spectrograms\real\3389_1.npy,1
data\features\mel_spectrograms\fake\ai_01062_1.npy,0
data\features\mel_spectrograms\fake\ai_00297_1.npy,0
data\features\mel_spectrograms\fake\ai_733_3.npy,0
data\features\mel_spectrograms\fake\ai_398_0.npy,0
data\features\mel_spectrograms\fake\ai_00131_0.npy,0
data\features\mel_spectrograms\real\24539_1.npy,1
data\features\mel_spectrograms\fake\ai_00724_1.npy,0
data\features\mel_spectrograms\fake\ai_396_2.npy,0
data\features\mel_spectrograms\real\human_0264_1.npy,1
data\features\mel_spectrograms\fake\ai_937_0.npy,0
data\features\mel_spectrograms\fake\ai_01018_0.npy,0
data\features\mel_spectrograms\fake\ai_00332_1.npy,0
data\features\mel_spectrograms\fake\ai_129_1.npy,0
data\features\mel_spectrograms\fake\ai_00673_1.npy,0
data\features\mel_spectrograms\real\human_0259_0.npy,1
data\features\mel_spectrograms\real\12398_0.npy,1
data\features\mel_spectrograms\fake\ai_00189_0.npy,0
data\features\mel_spectrograms\fake\ai_248_2.npy,0
data\features\mel_spectrograms\fake\ai_01052_0.npy,0
data\features\mel_spectrograms\fake\ai_956_1.npy,0
data\features\mel_spectrograms\real\16167_1.npy,1
data\features\mel_spectrograms\fake\ai_00337_1.npy,0
data\features\mel_spectrograms\fake\ai_743_1.npy,0
data\features\mel_spectrograms\real\22820_0.npy,1
data\features\mel_spectrograms\real\24229_1.npy,1
data\features\mel_spectrograms\real\12349_1.npy,1
data\features\mel_spectrograms\fake\ai_00271_1.npy,0
data\features\mel_spectrograms\fake\ai_00389_1.npy,0
data\features\mel_spectrograms\fake\ai_00983_0.npy,0
data\features\mel_spectrograms\real\793_0.npy,1
data\features\mel_spectrograms\fake\ai_31_0.npy,0
data\features\mel_spectrograms\real\381_1.npy,1
data\features\mel_spectrograms\fake\ai_00276_2.npy,0
data\features\mel_spectrograms\real\human_0903_1.npy,1
data\features\mel_spectrograms\fake\ai_00890_1.npy,0
data\features\mel_spectrograms\real\human_0851_0.npy,1
data\features\mel_spectrograms\fake\ai_138_0.npy,0
data\features\mel_spectrograms\real\3667_1.npy,1
data\features\mel_spectrograms\real\human_0340_0.npy,1
data\features\mel_spectrograms\fake\ai_00788_0.npy,0
data\features\mel_spectrograms\fake\ai_621_1.npy,0
data\features\mel_spectrograms\real\human_0814_1.npy,1
data\features\mel_spectrograms\fake\ai_106_4.npy,0
data\features\mel_spectrograms\fake\ai_873_1.npy,0
data\features\mel_spectrograms\real\4113_1.npy,1
data\features\mel_spectrograms\fake\ai_992_1.npy,0
data\features\mel_spectrograms\real\human_0167_1.npy,1
data\features\mel_spectrograms\real\8736_1.npy,1
data\features\mel_spectrograms\fake\ai_00125_1.npy,0
data\features\mel_spectrograms\fake\ai_329_3.npy,0
data\features\mel_spectrograms\real\9677_0.npy,1
data\features\mel_spectrograms\real\human_0833_0.npy,1
data\features\mel_spectrograms\real\human_0230_1.npy,1
data\features\mel_spectrograms\real\6172_0.npy,1
data\features\mel_spectrograms\fake\ai_35_1.npy,0
data\features\mel_spectrograms\real\human_0308_1.npy,1
data\features\mel_spectrograms\fake\ai_00018_0.npy,0
data\features\mel_spectrograms\real\20215_0.npy,1
data\features\mel_spectrograms\fake\ai_00685_0.npy,0
data\features\mel_spectrograms\fake\ai_675_0.npy,0
data\features\mel_spectrograms\fake\ai_00082_0.npy,0
data\features\mel_spectrograms\real\9677_1.npy,1
data\features\mel_spectrograms\fake\ai_948_0.npy,0
data\features\mel_spectrograms\fake\ai_902_2.npy,0
data\features\mel_spectrograms\fake\ai_00394_0.npy,0
data\features\mel_spectrograms\fake\ai_00119_0.npy,0
data\features\mel_spectrograms\fake\ai_00116_1.npy,0
data\features\mel_spectrograms\real\human_0408_0.npy,1
data\features\mel_spectrograms\real\22612_1.npy,1
data\features\mel_spectrograms\fake\ai_00459_0.npy,0
data\features\mel_spectrograms\real\human_0908_0.npy,1
data\features\mel_spectrograms\real\human_0906_1.npy,1
data\features\mel_spectrograms\fake\ai_00398_2.npy,0
data\features\mel_spectrograms\fake\ai_00245_0.npy,0
data\features\mel_spectrograms\real\human_0449_1.npy,1
data\features\mel_spectrograms\real\4391_1.npy,1
data\features\mel_spectrograms\real\human_0397_1.npy,1
data\features\mel_spectrograms\fake\ai_37_0.npy,0
data\features\mel_spectrograms\fake\ai_00828_0.npy,0
data\features\mel_spectrograms\real\human_0825_0.npy,1
data\features\mel_spectrograms\real\human_0935_1.npy,1
data\features\mel_spectrograms\fake\ai_749_3.npy,0
data\features\mel_spectrograms\real\human_0622_2.npy,1
data\features\mel_spectrograms\fake\ai_447_2.npy,0
data\features\mel_spectrograms\fake\ai_00685_2.npy,0
data\features\mel_spectrograms\fake\ai_00817_2.npy,0
data\features\mel_spectrograms\fake\ai_28_3.npy,0
data\features\mel_spectrograms\fake\ai_973_1.npy,0
data\features\mel_spectrograms\real\human_0578_0.npy,1
data\features\mel_spectrograms\fake\ai_00175_0.npy,0
data\features\mel_spectrograms\real\23307_0.npy,1
data\features\mel_spectrograms\real\23815_0.npy,1
data\features\mel_spectrograms\fake\ai_01053_1.npy,0
data\features\mel_spectrograms\fake\ai_50_1.npy,0
data\features\mel_spectrograms\real\human_0137_1.npy,1
data\features\mel_spectrograms\real\26259_0.npy,1
data\features\mel_spectrograms\real\human_0218_0.npy,1
data\features\mel_spectrograms\real\human_0139_0.npy,1
data\features\mel_spectrograms\real\2141_0.npy,1
data\features\mel_spectrograms\fake\ai_01086_2.npy,0
data\features\mel_spectrograms\real\human_0410_1.npy,1
data\features\mel_spectrograms\fake\ai_195_3.npy,0
data\features\mel_spectrograms\real\9246_0.npy,1
data\features\mel_spectrograms\real\9083_1.npy,1
data\features\mel_spectrograms\fake\ai_845_2.npy,0
data\features\mel_spectrograms\fake\ai_00310_0.npy,0
data\features\mel_spectrograms\fake\ai_877_3.npy,0
data\features\mel_spectrograms\fake\ai_617_3.npy,0
data\features\mel_spectrograms\real\human_0226_1.npy,1
data\features\mel_spectrograms\fake\ai_01018_1.npy,0
data\features\mel_spectrograms\fake\ai_61_1.npy,0
data\features\mel_spectrograms\fake\ai_413_1.npy,0
data\features\mel_spectrograms\fake\ai_382_2.npy,0
data\features\mel_spectrograms\fake\ai_888_3.npy,0
data\features\mel_spectrograms\fake\ai_00824_1.npy,0
data\features\mel_spectrograms\fake\ai_00604_1.npy,0
data\features\mel_spectrograms\fake\ai_614_2.npy,0
data\features\mel_spectrograms\fake\ai_103_4.npy,0
data\features\mel_spectrograms\fake\ai_00523_1.npy,0
data\features\mel_spectrograms\fake\ai_01071_1.npy,0
data\features\mel_spectrograms\real\3282_0.npy,1
data\features\mel_spectrograms\real\human_0091_0.npy,1
data\features\mel_spectrograms\real\human_0907_1.npy,1
data\features\mel_spectrograms\fake\ai_96_2.npy,0
data\features\mel_spectrograms\fake\ai_164_0.npy,0
data\features\mel_spectrograms\real\20004_1.npy,1
data\features\mel_spectrograms\real\human_0292_1.npy,1
data\features\mel_spectrograms\real\human_0163_0.npy,1
data\features\mel_spectrograms\fake\ai_00154_1.npy,0
data\features\mel_spectrograms\fake\ai_00079_0.npy,0
data\features\mel_spectrograms\real\21796_0.npy,1
data\features\mel_spectrograms\fake\ai_150_2.npy,0
data\features\mel_spectrograms\fake\ai_659_0.npy,0
data\features\mel_spectrograms\fake\ai_00304_1.npy,0
data\features\mel_spectrograms\fake\ai_859_1.npy,0
data\features\mel_spectrograms\fake\ai_00918_0.npy,0
data\features\mel_spectrograms\real\12470_0.npy,1
data\features\mel_spectrograms\real\human_0456_0.npy,1
data\features\mel_spectrograms\real\1132_0.npy,1
data\features\mel_spectrograms\real\human_0869_1.npy,1
data\features\mel_spectrograms\real\16864_1.npy,1
data\features\mel_spectrograms\fake\ai_267_1.npy,0
data\features\mel_spectrograms\fake\ai_00587_0.npy,0
data\features\mel_spectrograms\fake\ai_00486_1.npy,0
data\features\mel_spectrograms\real\human_0521_0.npy,1
data\features\mel_spectrograms\real\2123_0.npy,1
data\features\mel_spectrograms\fake\ai_500_3.npy,0
data\features\mel_spectrograms\real\human_0174_0.npy,1
data\features\mel_spectrograms\real\5554_0.npy,1
data\features\mel_spectrograms\fake\ai_00378_1.npy,0
data\features\mel_spectrograms\fake\ai_303_2.npy,0
data\features\mel_spectrograms\fake\ai_168_0.npy,0
data\features\mel_spectrograms\fake\ai_00306_0.npy,0
data\features\mel_spectrograms\fake\ai_895_3.npy,0
data\features\mel_spectrograms\fake\ai_765_0.npy,0
data\features\mel_spectrograms\real\human_0134_2.npy,1
data\features\mel_spectrograms\fake\ai_417_1.npy,0
data\features\mel_spectrograms\fake\ai_487_2.npy,0
data\features\mel_spectrograms\fake\ai_32_3.npy,0
data\features\mel_spectrograms\real\1679_1.npy,1
data\features\mel_spectrograms\fake\ai_961_0.npy,0
data\features\mel_spectrograms\fake\ai_833_3.npy,0
data\features\mel_spectrograms\real\21844_0.npy,1
data\features\mel_spectrograms\real\human_0868_1.npy,1
data\features\mel_spectrograms\fake\ai_418_2.npy,0
data\features\mel_spectrograms\fake\ai_00850_0.npy,0
data\features\mel_spectrograms\fake\ai_00256_0.npy,0
data\features\mel_spectrograms\fake\ai_443_3.npy,0
data\features\mel_spectrograms\real\human_0247_0.npy,1
data\features\mel_spectrograms\fake\ai_780_1.npy,0
data\features\mel_spectrograms\real\human_0250_0.npy,1
data\features\mel_spectrograms\fake\ai_663_0.npy,0
data\features\mel_spectrograms\fake\ai_214_3.npy,0
data\features\mel_spectrograms\real\20004_0.npy,1
data\features\mel_spectrograms\fake\ai_528_0.npy,0
data\features\mel_spectrograms\real\10087_0.npy,1
data\features\mel_spectrograms\fake\ai_00917_1.npy,0
data\features\mel_spectrograms\fake\ai_24_2.npy,0
data\features\mel_spectrograms\fake\ai_00351_0.npy,0
data\features\mel_spectrograms\real\15378_0.npy,1
data\features\mel_spectrograms\real\8415_1.npy,1
data\features\mel_spectrograms\real\13711_1.npy,1
data\features\mel_spectrograms\fake\ai_108_2.npy,0
data\features\mel_spectrograms\fake\ai_561_1.npy,0
data\features\mel_spectrograms\real\23677_1.npy,1
data\features\mel_spectrograms\fake\ai_561_2.npy,0
data\features\mel_spectrograms\fake\ai_00161_1.npy,0
data\features\mel_spectrograms\fake\ai_280_2.npy,0
data\features\mel_spectrograms\real\2770_1.npy,1
data\features\mel_spectrograms\real\human_0929_0.npy,1
data\features\mel_spectrograms\fake\ai_00131_1.npy,0
data\features\mel_spectrograms\fake\ai_964_1.npy,0
data\features\mel_spectrograms\fake\ai_00542_1.npy,0
data\features\mel_spectrograms\fake\ai_408_0.npy,0
data\features\mel_spectrograms\fake\ai_00853_1.npy,0
